salary,lifestyle,rent,food,travel,gym,misc,total_expense,savings,lifestyle_encoded
167906,Basic,41178.62647259048,40447.301674566545,10139.504379098005,6070.605475283182,19782.605158772483,117618.64316031069,50287.35683968931,0
33047,Rich,10080.900901751313,9851.126031258424,4383.026939841232,2104.53163172856,3169.5686379218505,29589.15414250138,3457.8458574986216,2
41105,Basic,8888.350638234297,10238.120170505717,2221.4135899961784,1080.9012389385994,5108.319025190944,27537.104662865735,13567.895337134265,0
90766,Rich,29399.105335319982,24830.702516188117,9874.359691383022,4932.948372668628,8186.249389628142,77223.3653051879,13542.634694812106,2
161779,Basic,39753.35633179714,33270.27980416496,11765.014273958994,5686.688429854474,22728.09230860476,113203.43114838032,48575.56885161968,0
168048,Basic,41059.29798468416,35819.73517815311,9534.503090750984,4925.505924972198,19032.185231522108,110371.22741008255,57676.772589917455,0
59262,Middle,16991.333928355845,13736.752559842542,6815.100814775049,2517.5771202375254,8637.683425073312,48698.44784828427,10563.552151715732,1
140117,Basic,30078.55647615665,31461.130983412564,8849.557557086651,4932.991752355972,16956.492115883073,92278.72888489491,47838.27111510509,0
38776,Basic,9584.560838785075,9505.03269165967,2953.3676248630877,830.7822621353538,5533.835529740777,28407.578947183963,10368.421052816037,0
176152,Rich,59729.93234928562,44949.7006320512,18561.26241271207,9342.206231793138,14172.010358326277,146755.1119841683,29396.888015831704,2
143376,Basic,32608.24960707893,35653.268996446706,9055.705738888826,4418.152951812032,21276.781879084454,103012.15917331094,40363.84082668906,0
212914,Rich,66590.79345286184,62367.51676808532,27108.108996795978,14283.185679288808,19955.780745337262,190305.3856423692,22608.61435763081,2
207445,Basic,47313.89338803901,42247.652393936136,15130.894577628036,5330.041053871029,29950.995495593674,139973.4769090679,67471.52309093211,0
152848,Basic,33380.86214846804,31661.118981984953,10833.323206372224,3560.0688052633895,21044.72797198575,100480.10111407435,52367.89888592565,0
107787,Rich,37553.59568127531,31148.033253441743,10899.686857033359,7329.146683105332,11621.209199672547,98551.67167452829,9235.32832547171,2
142948,Middle,41636.880837796365,28989.87090291061,14181.058151604937,8013.825865057396,15503.603043262998,108325.2388006323,34622.7611993677,1
70016,Rich,22133.632293835042,19045.12821927758,9918.500475602672,5453.002004379147,7361.266111579991,63911.52910467443,6104.470895325569,2
155546,Rich,49735.40719524471,40862.17543472805,23192.95996991527,12364.444858623558,18198.73857560667,144353.72603411827,11192.27396588173,2
204125,Rich,69256.23576094049,54356.23746835371,28751.01118469769,12709.596239514343,18998.102346435946,184071.18299994216,20053.81700005784,2
36959,Middle,10616.22393917776,7538.996475546161,3028.5131876113746,1975.0376208235832,4519.418221979314,27678.189445138192,9280.810554861808,1
151602,Basic,37109.472244639175,31276.65308517128,8140.80269908922,3479.1221827439194,15385.603834239218,95391.65404588281,56210.34595411719,0
240928,Rich,73142.50920641351,68181.05636376934,29291.837462281164,17565.60079242143,28840.02332569769,217021.02715058316,23906.972849416838,2
134101,Rich,44649.16048850286,33863.557123786464,14111.199236321097,10249.355863332114,13557.589346448298,116430.86205839083,17670.137941609166,2
18748,Middle,5460.202353217566,4552.588403977245,2195.521692161319,1284.1419383337516,2394.893701642199,15887.348089332081,2860.651910667919,1
243576,Rich,77226.01647387177,72608.3599317094,31024.35313740772,12648.312637391771,25748.677638295267,219255.71981867595,24320.28018132405,2
244170,Basic,56008.749275197486,59770.28728873502,16993.16147929989,6587.96260961554,36213.1667722795,175573.32742512744,68596.67257487256,0
28545,Middle,8280.361411367858,6608.763545834789,2618.0619972456857,1461.681232748747,3810.7145741669533,22779.58276136403,5765.417238635971,1
142659,Basic,29045.235579057953,30362.68982621175,10188.281797722759,4222.759211918476,17136.15317814309,90955.11959305403,51703.88040694597,0
212271,Basic,44061.70304822792,47143.78681988114,15521.41665975737,5366.2654169705365,21284.39769739357,133377.56964223052,78893.43035776948,0
180838,Middle,51254.05446571707,44961.9924946187,18856.532084249287,7884.112873739931,20983.8365476713,143940.5284659963,36897.47153400371,1
88530,Rich,30399.61560755907,23161.96258069785,11542.965916832161,5495.954462001793,7818.416186291261,78418.91475338214,10111.085246617862,2
108557,Basic,26126.450607235045,25743.376743964298,7582.4602404202005,2684.2598245960967,11386.853132194483,73523.40054841014,35033.599451589864,0
76087,Basic,17409.311746423413,17323.784266025745,4234.359506157875,1607.3328446071705,7915.743207712891,48490.53157092709,27596.468429072913,0
241911,Basic,60390.311105914094,57860.07817805729,18786.717368946327,5781.937658218418,35809.70475952692,178628.74907066303,63282.250929336966,0
83840,Basic,17366.007041375495,18902.071025350648,6278.8505854458,2263.350264845016,10164.881211077567,54975.160128094525,28864.839871905475,0
133451,Middle,34218.071557726245,27510.40239038715,13983.359966597476,8042.554103741457,18531.890066839136,102286.27808529147,31164.721914708527,1
200456,Middle,55693.51287761868,46563.51623447662,16144.864728633564,8993.482858370366,29917.203716834232,157312.58041593345,43143.41958406655,1
66005,Basic,13451.797569218825,15441.170830514373,3648.920025797753,2266.240205071864,8930.444827375319,43738.57345797813,22266.426542021873,0
192648,Rich,60050.299023502805,50759.22638703906,25571.813421700754,11886.878855967918,16911.01109066994,165179.2287788805,27468.771221119503,2
54353,Basic,12859.049061644799,11289.51901951264,4112.8540023181085,1646.5366528157797,5722.557246132582,35630.51598242391,18722.48401757609,0
208075,Rich,69643.45503997298,57419.99247297362,23908.41646256025,13041.346446202358,19129.06503987875,183142.27546158797,24932.724538412032,2
229283,Basic,48871.96763483064,47732.23147781545,13959.440097614797,5736.601992515353,30763.295474759165,147063.5366775354,82219.46332246461,0
67733,Rich,22635.95116546071,18632.80725745105,9407.925833957363,5096.2438956231,6989.412858455825,62762.341010948054,4970.658989051946,2
80318,Basic,18549.181720141674,17199.641525111063,6172.123133867978,1645.2436215185749,9431.752657035524,52997.942657674816,27320.057342325184,0
235546,Rich,79164.6601047191,59829.73818225016,25711.842475381232,15941.416881655494,24119.85077354221,204767.50841754823,30778.491582451767,2
169736,Basic,40218.33666360419,40843.6809454135,9141.5375001477,3457.11831360981,22826.424188641206,116487.09761141642,53248.90238858358,0
82172,Basic,17672.698332085663,19006.317508723303,4479.716496707474,2414.27917429271,10289.679511676235,53862.69102348538,28309.30897651462,0
231688,Rich,76284.17545599389,63866.76673717979,28911.080158637513,13897.115320046347,19194.70426368259,202153.84193554014,29534.158064459858,2
108264,Middle,27550.590729300664,24000.928555020804,10201.90348761648,6006.924554798396,12476.549977818024,80236.89730455437,28027.102695445632,1
41736,Rich,13956.33077884897,12236.900922569446,4797.267702360436,2328.431416660299,3532.8364978827467,36851.767318321894,4884.232681678106,2
240281,Middle,67473.95685611977,53388.70807036236,21029.54418174566,14319.33042236301,25811.98438478464,182023.52391537547,58257.47608462453,1
249113,Basic,56726.775586795055,56388.575739590735,17942.82070710606,5256.830554690786,35970.334483614024,172285.33707179665,76827.66292820335,0
127859,Rich,42851.89095567031,33346.43270114372,13958.401223394636,8048.6992996063,14410.043418809704,112615.46759862467,15243.532401375327,2
127181,Rich,43514.66115387124,35104.85631271894,18192.039316368096,6379.820091361253,10353.4217925128,113544.79866683234,13636.201333167657,2
146926,Rich,50776.314973333596,42427.3209565209,18003.62191572481,10668.047665326043,17370.411342127016,139245.71685303235,7680.283146967646,2
105084,Middle,30327.712776377048,25442.78746214823,11603.82327995173,4733.648833118589,14888.16508690063,86996.13743849621,18087.86256150379,1
184695,Middle,47975.53117571858,45182.042461655685,18164.01371704337,11138.826638042563,23061.394919965773,145521.80891242597,39173.19108757403,1
22392,Basic,4583.632244574827,4803.892695612097,1780.4317102410287,878.0864943878111,2598.017130615151,14644.060275430917,7747.939724569083,0
70680,Middle,21190.91290620263,17124.177924886044,7381.704696794871,2912.2802448014445,10253.713095588633,58862.788868273616,11817.211131726384,1
192789,Middle,53570.56166600445,46929.43243571154,21857.870223900325,12529.393056672068,26008.912021668293,160896.16940395668,31892.83059604332,1
233164,Basic,50030.17596971311,50551.82351683717,13815.917464478885,4756.760108700219,30108.104857408114,149262.7819171375,83901.2180828625,0
65859,Rich,22058.924335095264,19276.48802337882,7047.457763857662,4368.130740253896,5289.816325465387,58040.81718805103,7818.182811948973,2
140657,Rich,42865.879360302395,35545.513065239116,19167.87819152582,7374.8978522899615,15283.525081084588,120237.69355044187,20419.306449558135,2
172381,Basic,36627.72780855004,42041.25189389496,12824.19824432428,6749.854614372113,24855.28899933355,123098.32156047493,49282.67843952507,0
233527,Rich,80955.98096289915,68408.72678152817,31448.869755244265,12869.153270551902,21220.20167021759,214902.93244044107,18624.067559558927,2
209806,Middle,54683.06969279641,48292.99598827087,21010.979388259577,13849.79757651461,30974.42417143525,168811.2668172767,40994.733182723314,1
85467,Basic,18823.508009299698,19257.21313686256,6764.327654009381,2181.526272474104,11932.863119879585,58959.438192525326,26507.561807474674,0
198734,Basic,41984.94133753465,46518.264728946306,11448.761444293672,7487.237425920336,25452.637883528238,132891.8428202232,65842.15717977681,0
113506,Basic,23756.429192054395,23974.56238284162,7356.945404241309,4453.071990298044,15718.550172688903,75259.55914212427,38246.44085787573,0
124751,Rich,40471.15581260835,33294.29005016406,15901.189690685578,9038.312869931613,13891.915013523008,112596.86343691262,12154.136563087377,2
133906,Basic,28954.553285898477,31609.577648472372,9337.755931385766,5246.737811441115,19624.52882203831,94773.15349923604,39132.84650076396,0
158760,Basic,38018.093086641195,37494.30704013042,9243.205283443525,5861.308881164064,19269.540276076703,109886.45456745592,48873.54543254408,0
40342,Basic,8617.536398288943,8843.290664867929,3028.799286147379,926.7632236568608,4954.317796712794,26370.70736967391,13971.29263032609,0
183229,Rich,59479.4094844022,46142.8311430667,20116.217462404038,13705.945653365769,20747.147113793177,160191.5508570319,23037.449142968107,2
213935,Middle,56611.641048538826,52145.55699418537,23719.25532278348,11239.551126373128,29399.015564514586,173115.02005639538,40819.979943604616,1
121308,Basic,30092.479072048976,27045.434927953567,6933.093726734676,4711.157519761686,15792.750607851576,84574.91585435047,36733.084145649525,0
198155,Middle,50581.690913565435,45304.998168804115,19820.104245945102,13012.376519166299,25073.49526637953,153792.66511386048,44362.33488613952,1
121081,Rich,37869.48991914201,34360.63294484123,15392.87891842303,6900.568299055436,12464.697386703408,106988.26746816511,14092.732531834889,2
211805,Rich,72241.76715374624,53253.8231614267,27861.370212011396,12811.566771793396,19423.97102276299,185592.4983217407,26212.501678259287,2
104045,Rich,33255.83962431609,27790.537405084062,14734.015892873991,6059.990146640386,11374.836251564988,93215.21932047952,10829.780679520481,2
49698,Rich,15143.12924728602,14788.624845986524,6516.194611898926,3538.574995258816,4568.318349057201,44554.84204948749,5143.157950512512,2
125078,Middle,33846.71073104368,26415.08764990006,14671.829941598822,6834.653841036384,16450.559470513504,98218.84163409245,26859.158365907555,1
95623,Basic,22635.26471877193,20898.913887460563,6846.898415359889,3205.2685969594104,12936.163124151419,66522.50874270321,29100.491257296788,0
37671,Rich,12222.788978530398,10139.031706415375,4185.402905601043,2815.484980090873,3930.366184115795,33293.074754753485,4377.925245246515,2
171256,Rich,55181.69898474363,50897.24814998162,17535.234183735272,12930.71139944107,20534.160181502215,157079.0528994038,14176.947100596211,2
108384,Middle,31902.516687296433,26068.717944768196,10293.471231574043,5087.482689909492,14820.701940691437,88172.8904942396,20211.109505760396,1
188179,Middle,49910.48439264083,39292.14856741201,20974.626196370667,9291.584558027624,27421.83651065989,146890.68022511102,41288.31977488898,1
101202,Rich,34614.28524604925,29589.644831349782,14024.419970815085,7734.508855465527,11357.887879288404,97320.74678296804,3881.253217031961,2
66663,Basic,15340.860751499107,14318.621494441137,5109.470683417045,2454.0031860985855,8242.477712826078,45465.433828281944,21197.566171718056,0
30708,Basic,6201.6014144874025,7122.020039052898,1582.0118454810142,1183.0441013688178,4547.288631422496,20635.96603181263,10072.03396818737,0
106906,Rich,33084.68167687715,30342.00414251691,11183.805510089336,7684.992102981146,10037.565409508714,92333.04884197326,14572.951158026743,2
64811,Middle,18409.726939568096,14170.524971895118,5562.255035192074,3382.0518183905388,6846.224196736369,48370.78296178219,16440.21703821781,1
148883,Rich,48959.30563141963,37525.59934805056,18813.746792893297,11403.106698565764,16900.443443007243,133602.2019139365,15280.7980860635,2
71250,Rich,24519.909804919396,21097.298857577818,7497.3806005571605,3837.697146146837,7287.469397992417,64239.75580719363,7010.244192806371,2
127547,Middle,37587.92659697653,31723.167506563528,10439.7827508386,6463.217513526249,14112.40117495591,100326.49554286082,27220.504457139177,1
218154,Rich,73692.04869038737,61521.54265984139,23123.102681016342,14072.16819251814,23433.583668695468,195842.44589245872,22311.554107541277,2
139249,Rich,47198.48610492641,34951.86598923567,20124.749885384135,9340.605898834327,15662.221293962071,127277.92917234261,11971.070827657386,2
49754,Rich,16936.10743726653,12910.79646295609,5249.475183554963,3564.3078034157134,4291.634596762034,42952.32148395533,6801.678516044667,2
241814,Middle,70729.83922732709,57142.93919253156,27487.726346344865,11841.723563211634,28009.29216900607,195211.52049842122,46602.47950157878,1
157483,Basic,36781.899217904356,31744.210167027413,11306.47661310369,5782.0925069479035,19017.360355458706,104632.03886044206,52850.96113955794,0
